id,document.
694," Compra casa en la collacion de San Roman.]"
695," Toma de aprendiz a Diego Barba, hijo de Francisco Barba, difunto]"
696," Toma de aprendiz a Alonso Hernandez, hijo de Francisco Gutierrez]"
697," Recibe de aprendiz a Alonso Sanchez]"
698," Arrienda a Bernando de Rivera, una casa en la collacion de San Marcos]"
699," Pintor de imagineria, vecino de Sevilla en la collacion de San Juan de la Palma, y su esposa Maria de Jesus, otorgan carta dotal en favor de su hija Maria Francisca, que va a contraer matrimonio con Juan del Castrillo, pintor de imagineria, vecino en la collacion del Salvador, hijo de Antonio Moreno y de Lucia Alvarez, difuntos]"
700,". «Sepan quantos esta carta bieren como yo antonio perez pintor de ymagineria vezino desta ciudad de Sevilla en la collacion de san Juan de la palma otorgo e conosco en ffavor de bos Lucas de esquibel pintor vezino desta dicha ciudad questais presente e digo que por quanto yo tengo dos partes de la pintura dorado y estofado del Retablo de la yglesia mayor de la billa de cazalla de la sierra por concierto ffecho entro mi y bos el susodicho e miguel de esquibel con el mayordomo mayor de ffabricas y el señor provisor por escritura otorgada ante gabriel salmeron escribano publico de Sevilla en el mes de setiembre del año passado de mill e seiscientos e diez y ocho año a que me refiero y agora estoy de acuerdo e concierto con bos el susodicho de os ceder e traspasar el derecho e accion que tengo a la dicha obra confforme la dicha escritura para que la hagais como yo estoy obligado y en cumplimiento dello quiero otorgar en vuestro ffabor esta escritura por el orden que sera declarado por tanto por esta presente carta  otorgo que os Renuncio cedo e trespaso todo el derecho e accion que tengo a las dichas dos partes de la dicha obra del dicho Retablo  hagais la dicha obra prosiguiendola conforme se contiene en las condiciones de la dicha escritura  e Recivais e cobreis  todo los maravedis  que yo e de aver  e por esta secion e derecho que os doy de hacer la dicha obra e por lo que e gastado e hecho en ella me dais e pagais  dos mill Reales [formulas usuales]."
701," Viudo de su primera mujer Maria de Jesus, de la que tuvo a Ignacio Perez, Maria de Herrera, Antonio, Maria y Jose Rodriguez y Rodrigo y Bartolome Perez; hace declaracion de los bienes que posee al contraer matrimonio con Maria de Madrid. Entre los bienes figuran 23.434 reales que le adeuda la fabrica de la iglesia de Cazalla, resto del retablo que hizo y otra partida de seiscientos reales por un retablo que esta haciendo en la iglesia del Salvador de Sevilla]"
702," Otorga carta dotal en favor de su segunda esposa Maria de Madrid]"
703," El hospital de San Bernardo (vulgo de los Viejos) le da a censo una casa con entradas por la calle de los Tiros y de la Caldereria, (collacion de San Lorenzo)]"
704," En union de su hijo Ignacio Perez, clerigo de ordenes menores, se obliga a pagar a Dionisio de Carvajal, procurador del Sr. Provisor, cincuenta ducados de plata, que le presto al dicho su hijo, para su colacion en una capellania de la iglesia de San Juan de la Palma]"
705,". «Sepan quantos esta carta vieren como yo gaspar de los rreyes maestro albañil vezino de la villa de alcala de guadaira estante al presente en esta ciudad de Sevilla por mi por lo que me toca y como mayordomo que soy de la cofradia de las animas sitas en la yglesia mayor de la dicha villa de alcala otorgo e conozco que devo e me obligo de dar y pagar  a antonio perez pintor vezino desta dicha ciudad y a quien su poder y causa ubiere y por el los ubiere de aver quatrosientos rreales de a treinta y quatro maravedis cada uno los quales son de rresto de los mill rreales que montaron las hechuras de cinco lienços de pinturas el uno del bautismo de san Juan bautista de tres baras y los demas de martires que el dicho antonio perez a hecho y acavado de pintura y los e rrecevido y tengo en mi poder que todos montaron mill rreales de que les e pagado los seiscientos y quedo deviendo los dichos quatrosientos rreales para se los pagar  aqui en Sevilla en moneda de vellon de la usual y corriente al tiempo de la paga de oy dia de la fecha desta carta en quatro meses primeros siguientes » [siguen las formulas usuales]."
706," Pintor de imagineria, vecino de Sevilla en la collacion de San Andres en la plaza del Pozo Santo, toma de aprendiz a Francisco de Miranda, hijo de Diego Garcia de Miranda, cerero]"
707," Igualmente toma de aprendiz a Fernando de Solis, de diez y seis años, hijo de Andres de Solis.]"
708,"[En 2 de octubres admite a Pedro de Ochoa, hijo de Pedro de Ochoa]"
709,". «Sepan quantos esta carta vieren como yo Juan de uzeda pintor de ymajineria vezino desta ciudad de Sevilla en la collacion de san andres otorgo e conosco que doy carta de pago Juan bautista de luque vecino desta ciudad en la collacion de san ysidro de seiscientos Reales que son los quinientos e veinte Reales dellos por el dorado que hize en un Retablito de su capilla que tiene en la yglesia de san ysidro y lo Restante de demasias que hize en el dicho dorado y ottras cossas »"
710,"[Poder a Diego de Santana, para que cobre a doña Catalina de Melgarejo, monja del convento de Santa Clara, de la villa de Utrera, 60 ducados que le adeuda como cesionario de Jeronimo Belarte, dorador, difunto]"
711,"[Como cesionario de Jeronimo Belarte, otorga carta de pago a doña Catalina de Melgarejo, monja del convento de Santa Clara, de la villa de Utrera, de sesenta ducados, a cuenta de los setecientos cincuenta ducados, que Juan de Uzeda debe percibir por razon del retablo que se hizo en el altar mayor de la iglesia del citado convento]"
712,"«Sepan quantos esta carta vieren como yo jhoan de Useda pintor de imagineria vezino desta ciudad de seuilla en la collacion de san andres al poso santo otorgo e conosco que doy carta de pago a Juan de neve vezino desta ciudad en la collacion de san bartolome de ochocientos reales que son de resto y a cumplimiento y entero pago a los siete mill e quatrocientos reales que son por la pintura dorado y estofado y encarnado de un retablo de la concepcion que hise para su capilla que tiene en San Francisco colateral al altar mayor los quales e recivido del dicho juan de neve en reales de contado en dibersas veses  y en esta cantidad entra lo que yo ube de aber por dorar la rexa de la dicha capilla e pintalla y darle de azul »"
713," Toma de aprendiz a Jacinto Alonso, hijo de Alonso Gutierrez, difunto]"
714,"«Sepan quantos esta carta bieren como yo Juan de Uzeda Castroberde pintor de ymaxineria vezino desta ciudad de Sevilla en la collacion de san andres otorgo y conosco que doy todo mi poder cumplido y bastante como se rrequiere de derecho a Baltasar quintero vezino desta ciudad espesialmente para que por mi y en mi nombre y como yo mismo pida e rreciba y cobre en juizio e fuera del de doña luisa de la serna monja en el convento de nuestra señora del socorro desta ciudad y otras consortes monjas en el dicho convento como principales y de rrodrigo de almansa vezino desta ciudad como su fiador e de quien y con derecho lo deba pagar y de Juan martinez montañez vezino desta ciudad del dicho Juan martinez montañes doze ducados por la hechura de un niño Jesus que le di e mas otros diez ducados que tome en quenta para los cobrar del susodicho de la dicha doña luisa de la serna e demas obligados y de la dicha doña luisa de la serna e demas obligados los maravedis que me rrestan debiendo a cumplimiento de los nobezientos e sesenta e nuebe reales que se me rrestaron debiendo por el rretablo de san Juan baptista que asente en la yglesia de el dicho convento conforme a las escripturas que dello ay e confiese las pagas e renuncie las leyes de la pecunia e prueva de la paga e otorgue carta de pago e alto e finiquito e chancelle qualesquier escriptura en los registros dellas » [formulas usuales].
   [En la parte superior del documento se lee «Esta rrevocado ante mi en tres de junio de 1623»]"
715,"«Sepan quantos esta carta bieren como yo Juan de useda castroberde becino de esta ciudad de Sevilla en la collacion de ssan andres digo que por quanto yo otorgue mi poder cumplido a baltassar quintero vecino desta ciudad para que en mi nonbre cobrasse de doña luissa de la serna monja en el conbento de nuestra sseñora del ssocorro desta ciudad y de qualesquier perssonas y de quien y con dereeho lo deba pagar cierta cantidad de maravedis como parece por el dicho poder que passo ante el presente escrivano publico en cinco dias del mes de henero del año passado de mill y seiscientos y beinte uno a que me rrefiero por tanto dexandole como le dexo en ssu onor e buena fama e no con yntençion de le agrabiar le rreboco el dicho poder para que no usse del ni su sostituto y pido sse le notifique esta rrebocacion para que le conste ella »"
716," Esposo de Maria de Verastegui. Otorga poder a Gaspar de la Cueva, escultor, y a Fabian Geronimo, pintor de imagineria, vecinos de Lima (Peru), para que cobren la herencia de su hijo Gaspar de Uceda Verastegui, fallecido en Lima]"
717," Apodera a Alonso Martin, hortelano, para que cobre novecientos reales a Antonio de la Cueva]"
718,"«Sepan quantos esta carta bieren como yo Juan de Uzeda Castroverde pintor de ymagineña vecino desta ciudad en la collacion de San Andres al Pozo Santo otorgo e conosco que doy carta de pago a Gaspar Montano vecino de Lepe de setecientos rreales que son y me paga por la hechura dorado y estofado y encarnado de una ymagen de la Limpia Concecion de siete quartas de alto los quales por haber entregado la dicha ymagen me da y paga los dichos setecientos rreales y son en mi poder de que me doy por contento y pagado a toda mi voluntad renunciando » [formulas ordinarias de la paga]"
719," Arrienda casa, a Diego de Castro, iluminador]"
720," Pintor de imagineria, vecino de Sevilla en la collacion de San Julian, en la calle Rascaviejas, arrienda a Pedro Hernandez, hortelano, un jardin.]"
721,"[En este mismo año, toma de aprendiz a Antonio de Castro, hijo de Francisco de Castro, natural de Santa Fe de Bogota (Nuevo Reino de Granada)]"
722," Otorga poder a Pedro de Santisteban, maestro de obras, para que cobre la renta de una casa en la collacion de Santa Marina, que a el le traspaso el pintor Pedro Caballero, vecino de Ecija, y que son propiedad del Hospital de San Bernardo, de Sevilla]"
723," Vecino en la collacion de San Isidoro, cobra a Cristobal de Ibarra, ciento noventa reales]"
724," Pintor de imagineria, vecino de Sevilla en la collacion de San Andres, toma de aprendiz a Pedro Muñoz, hijo de Pedro Caraballo]"
725,"[Se obliga a entregar a Luis Perez, batihoja de panes de oro, treinta y cuatro lienzos de Santos, diferentes, de tres cuartas de alto por dos de ancho, a precio cada uno de cuatro reales; y quince lienzos de vara y media de alto por vara y cuarto de ancho, asi mismo de Santos]"
726,"«Sepan quantos esta carta vieren como yo Juan de [Salcedo] sausedo pintor de ymagineria vecino desta ziudad de sevilla en la collacion de san salbador otorgo y conosco que estoy conbenido y consertado con soror maria de san anbrosio monxa proffesa del convento de la rreal desta dicha ziudad en tal manera que tengo de ser obligado e me obligo de dorar y estoffar un rretablo que tengo en mi poder del dicho convento de san Juan Ebangelista en confformidad de unas condiciones que para el dicho efeto sean hecho que su tenor de las quales es como sigue.
   [En hoja separada] Condiciones del retablo del señor san Juan Evangelista que es para el convento de nuestra señora la real.
   primeramente es condicion que toda la obra del retablo sea de aparejar de todos los aparejos que conforme a buena obra pertenece para dorar y estofar toda la ymagineria.
   y es condicion que todo lo que fuere juntas de las piesas del dicho retablo sean de enlensar y encañamar de manera que quede mui fuerte .
   es condicion que la ymagineria del dicho retablo despues de mui bien dorado de mui buen oro fino y bruñido sean de estofar todas las ropas de diferentes telas y brocados y retrandolas a punta de grafio para que se paresca estar toda esta ymagineria toda dorada.
   es condicion que todo lo que fuere lisuras deste dicho retablo a de ser y quedar de oro limpio para que se gosen las figuras y paresca bien desde fuera.
   es condicion que todas las encarnaciones de las dichas ystorias y santos an de ser encarnados de mate (o pulimento como fuere el gusto y pareser de las señoras monjas que lo mandan hazer) [Lo comprendido entre parentesis tachado en el original.].
   y es condicion que el dicho retablo con las dichas condisiones a de acabar en el tiempo y consierto que se pusiere.
   en conformidad de las quales dichas condiciones me obligo de haser el dicho rretablo de dorado y estoffado y en el dicho san Juan Ebangelista dentro de quatro meses cumplidos primeros siguientes que corren e se quentan desde oy dia de la ffecha en adelante e por rraçon dello la dicha soror Maria de san ambrosio mea de dar e pagar dos mill e quinientos rreales pagados en esta manera los seiscientos rreales dellos que luego de presente rrezivo de la dichar soror Maria de san ambrosio en rreales de plata en moneda de vellon por mano de Francisco de castro vecino desta dicha ziudad en su nombre  las dos tercias partes quando aya acabado el dicho rretablo e la otra tercia parte rrestante dentro de un. año cumplido primero siguiente que corre e quenta desde oy dicho dia de la fecha desta carta en adelante » [formulas usuales]"
727," Maestro pintor y dorador, vecino de Sevilla en la collacion de Santa Maria Magdalena, se obliga a dorar una cama de madera con barandillas]"
728," Dorador, vecino de Sevilla en la collacion de Omnium Sanctorum, toma de aprendiz a Francisco Sanchez, hijo de Francisco Sanchez, tendero]"
729," Igualmente toma de aprendiz a Manuel Gutierrez, hijo de Diego Gutierrez]"
730,"«Sepan quantos esta carta vieren como yo francisco caravallo maestro dorador vesino de esta ziudad de Sevilla en la collacion de omnium sanctorum otorgo y conozco que doy carta de pago a diego lopez de arenas maestro carpintero vesino desta dicha ciudad de ciento y sesenta y ocho reales los quales son por el dorado que yo hise en quatro rasimos en la armadura del quadro del conbento de santa paula desta ciudad a rasçon de quarenta y dos reales cada uno »"
731,"«Sepan quantos esta carta vieren como yo francisco caravallo dorador vesino de esta ciudad de sevilla en la collacion de onium santorum otorgo y conozco que doy carta de pago a doña elvira maldonado abadesa del monasterio de san leandro de esta dicha ciudad de trecientos y diez y ocho reales los quales son de resto del monumento y otras cossas que yo pinte y dore del dicho monasterio por horden de bartolome sanchez mayordomo del dicho monasterio por cuya mano recibo los dichos trecientos y diez y ocho reales »"
732,"«Sepan quantos esta carta vieren como yo francisco caraballo dorador vezino desta ciudad de Sevilla en la collacion de omnium santorum otorgo y conosco que doy carta de pago a Juan de abila vezino desta dicha ciudad en la collacion de san gil en nonbre y como mayordomo ques y prioste de la cofradia del santisimo sacramento y animas del purgatorio sita en la dicha yglesia de san gil desta ciudad de mill y trecientos reales con los quales estoy pagado enteramente de la cantidad en que con la dicha cofradia conserte el dorado del retablo e quadro de la pura y linpia conssesion de nuestra señora que hize para la capilla de la dicha cofradia de oro e manifatura »"
733," Se obliga a pagar a doña Catalina de Rosales, viuda de Lazaro Navarro, vecina en la collacion de Omnium Sanctorum, cien ducados. Fiador, el entallador Crisostomo Antunez, vecino de la dicha collacion]"
734,"«Sepan quantos esta carta bieren como yo baltasar quintero maestro dorador vezino desta ciudad de seuilla en la collacion de la magdalena otorgo e conosco en ffavor del padre fray alonso sanches suprior del collegio de santa maria de montesion desta ciudad de seuilla albacea e distribuidor de los bienes que quedaron de doña nufra de Jesus y alfaro freyla de la orden de santo domingo en manera que e de ser obligado como por la presente me obligo de haser un retablo de madera para el altar donde es el comulgatorio en la dicha yglesia de montesion que a de tener ocho baras de alto que ajuste con el arco enpesando desde la peana del altar y todo el ancho del gueco del arco del dicho altar que son zinco baras y una tercia que a de tener dos colunas y los demas remates y frutas e segun e como esta puesto en la trasa e planta que dello sea hecho que señalada de mi mano y del dicho padre suprior y del presente escribano que queda en poder del dicho padre suprior para que acavado se bea y coteje si esta conforme a ella el qual a de ser de madera de pino e borne guarniciones e colunas e remates frutas de madera de borne y las tablas de madera de pino segun e como esta hecho el retablo que esta en el altar de santo domingo de la dicha yglesia y lo e de asentar a mi costa y dallo estoffado y (roto) los tableros que estan señalados (roto) los nombres escritos en el dicho modelo y de (roto) hecho acavado en toda perfecion (roto) el sagrario del santisimo sacramento que hoy esta en el dicho altar y mas los seis quadros de pintura que estan en el dicho altar puestos y encajados en los lugares que an de quedar en el dicho retablo para el dicho hefeto todo ello muy bien acavado y en toda perfecion y las dichas pinturas de buena pintura y bien hecho a contento e satisffacion del dicho padre suprior y e de poner la dicha madera y toda la clavason y pintura e dorado y estofado y todo lo demas que fuese necesario  y a destar acavado para en fin del mes de mayo deste año que viene de mill e seiscientos e dies y ocho años y por mi trabajo y ende la dicha pintura madera y todo lo demas que e de poner se me a de dar trecientos ducados en reales  desta manera quinientos reales que me da luego de contado  y lo demas  se me an de ir dando e pagando en los tercios del año en fin de cada quatro meses ».
   [Fiador del artista, Miguel Fernandez, dorador, su cuñado, vecino de Sevilla en la collacion de la Magdalena]"
735,"«Sepan quantos esta carta bieren como yo baltasar quintero maestro dorador vesino desta ciudad de sevilla en la collacion de la magdalena en la calle de juan de burgos otorgo y conosco que soy conbenido y consertado con los padres prior y colegiales del colegio de santa maria de montesion desta ciudad de sevilla en tal manera que yo sea obligado como por la presente me obligo de dorar un retablo del altar de nuestro padre santo domingo questa puesto y asentado en la yglesia del dicho colegio lo qual me obligo a hazer con las condiciones siguientes.
   primeramente con condizion que e de ser obligado de quitar el dicho retablo de donde al presente esta puesto a mi costa y llebarle a mi casa para dorarle y despues de dorado todo ello lo tengo de traer al dicho colegio y bolbello a poner en la parte en que al presente esta todo ello a mi costa.
   yten es condicion que sean de fortificar todas las juntas por la parte de atras con cañamo y cola fuerte y por la parte de afuera poner lo que fuere necesario para que las tales juntas aprieten conforme a buena obra.
   yten es condizion que sean de dar al dicho retablo zinco manos de yeso grueso y zinco de yeso mate y zinco de bol lo qual primero que el dicho retablo se dore a de estar en sason conforme a buena obra de manera que no tape ni cubra el sanblaje ni salte por demasiado aparejo yten es condizion que despues que esten muy enjutos todos estos aparejos sea de enpesar a dorar el dicho retablo y resanando y bruñendo el oro para que saque color y lustre y sea de dura.
   yten es condizion que despues de dorado y resanado el dicho retablo sea de estofar a punta de pinsel sobre el oro linpio muy buenos grutescos de diferentes colores en los coxinetes que haze el banco de abajo y el frisso de la cornisa y en los seis coxinetes de los lados y el nincho del Santo sea de grabar a ymitacion de brocado o tela de encarnado y Oro o del color que al padre prior mas bien contentare.
   yten es condizion que el dicho retablo a de estar acabado de todo punto y asentado en su lugar para primero dia del mes de agosto que berna deste año de seiscientos y dies y ocho.
   yten (tachado) y por razon de dorar el dicho retablo en la forma sobre dicha y quitallo y asentallo a de ser obligado el dicho convento de me dar y pagar dozientos ducados » [formulas corrientes]"
736," Baltasar Quintero, maestro dorador y pintor, vecino de Sevilla en la collacion de la Magdalena, da carta de pago al Licenciado Alonso de Morales, mayordomo de la fabrica de la iglesia de San Esteban de esta ciudad, de treinta mil seiscientos maravedis, por el dorado, pintura y estofado de un sagrario de madera que se hizo para la dicha iglesia, segun la escritura que se otorgo ante Juan Gallego, escribano publico de Sevilla, el año 1625"
737," Pintor de imagineria, toma de aprendiz a Francisco de los Reyes, hijo de Pedro de los Reyes, pantuflero]"
738," Vecino en la collacion de San Julian, da poder para realizar cierto cobro al tutor de su mujer Isabel del Corro]"
739," Vende a Francisco Nuñez, pintor de imagineria, vecino en la collacion de Omnium Sanctorum, y a su fiador Alonso de Grado Saavedra, cincuenta cuadros en el precio de veinte y cinco ducados]"
740," Toma de aprendiz a Jeronimo de Cardenas, hijo de Esteban de Cardenas, bordador]"
741," Pintor, hijo de Pedro Rodriguez, difunto, y de Juana de Moya, vecino de Sevilla en la collacion de San Ildefonso, otorga escritura dotal para casarse con Juana Diaz Caritate, hija de Fernando del Barco, tejedor de terciopelos, y de Juana Diaz Caritate]"
742," Pintor de imagineria, toma de aprendiz a Alonso Gutierrez, de diez y seis años, hijo de Alonso Gutierrez, difunto, vecino de Villalba del Alcor]"
743," Vecino en la collacion de San Salvador. Arriendo]"
744," Pintor de imagineria, vecino de Sevilla en la collacion de Omnium Sanctorum, y su fiador Alonso de Llera, vecino de la misma collacion, se obligan a pagar un traje]"
745," Flamenco, vecino de Sevilla en la collacion de Santa Maria, lo examina Juan de Uceda Castroverde, como pintor de paises. ]"
746,"[El dia 5 de marzo, el pintor Francisco Sarmiento, lo fia en el ejercicio de su oficio]"
747," Pintor de imagineria, vecino de Sevilla en la collacion de San Juan de la Palma, como esposo de Maria de San Francisco, hija de Antonio Perez, pintor de imagineria, y de Maria de Jesus; cobra un tributo]"
748," Vende una esclava]"
749," Toma de aprendiz a Diego Alcantud]"
750," Igualmente toma de aprendiz a Francisco Balles, natural de Barcelona, de 21 años]"
751," Flamenco, se examina de pintor y dorador, ante los alcaldes Juan de Uceda Castroverde y Miguel Güelles; fiandolo en el ejercicio de su oficio, Adrian Escaraban, pintor de paises, igualmente flamenco]"
752," Pintor, grabador e iluminador, vecino de Sevilla en la collacion de San Lorenzo, toma de aprendiz a Roque, hijo de Pedro Gomez de Cristobal]"
753," Dorador, vecino de Sevilla en la collacion de Omnium Sanctorum, toma de aprendiz a Hernando Gomez, de trece años, hijo de Francisco Ruiz, trabajador]"
754,"«Sepan quantos esta carta bieren como yo Josefe suero dorador bezino desta ciudad de Sevilla en la collacion de onium santorum otorgo e conozco que soi conbenido e consertado con gabriel dias de Florencia vezino desta dicha ciudad en tal manera que le de ser obligado e me obligo de dorar a mi costa el rretablo que el dicho gabriel dias tiene hecho de madera para el altar de la capilla que tiene en el monasterio de san pablo desta ciudad que agora esta puesto en el en blanco y lo e de quitar a mi costa e llevarlo a mi casa adonde lo e de dorar de buen oro todo lo que en el fuere necesario dorarse de oro bruñido y e de encarnar los dos niños que estan sobre la cornisa e todo ello conforme a buena obra a contento y satisfacion del dicho gabriel dias de florencia  lo dare fecho e acabado como dicho es de quatro meses desde primero de junio  e por rrazon de lo susodicho yo e de aber ciento e veinte e ocho ducados » [formulas usuales] Firma, Jusepe suero..
   [Al margen del documento se encuentra la cancelacion otorgada en 20 de agosto de 1625]."
755," Toma de aprendiz a Manuel Fonseca, de diez y siete años, natural de Tavira (Portugal)]"
756," Lo examinan del arte de la pintura, Juan de Uceda Castroverde y Miguel Güelles, pintores. Lorenzo Perez, pintor de imagineria, vecino de Sevilla en la collacion de Santa Maria, lo fia en el ejercicio de su oficio]"
757," Maestro pintor, inquilino de Fernando de Pineda Hurtado, en una casa sita en la collacion de San Vicente, en la calle Cabrahigo. Fiador, Miguel Güelles, pintor]"
758," Pintor, vecino de Sevilla en la collacion de San Vicente, arrienda a Pedro Sanchez, tratante, y a su esposa Maria Gonzalez, una casa en la collacion de San Martin]"
759,"Pintor de imagineria, vecino de Sevilla en la collacion de San Martin, reclama cuentas al tutor de su mujer Maria de Castro]"
760," Otorga poder a su padre Juan Bernal, vecino de Triana, en la collacion de Ntra. Sra. de la O, en la calle Castilla]"
761," Pintor de imagineria, toma de aprendiz a Gregorio de Pineda, hijo de Andres de Pineda, difunto]"
762," Toma de criada a Ana, de 7 años]"
763," Vecino en la collacion de San Salvador, arrienda a Simon Perez, tejedor de terciopelos, una casa en la collacion de San Lorenzo, en el compas de San Clemente]"
764,"[Otorga poder a Juan Gomez, pintor de imagineria, para que cobre al Obispo de Cadiz, cuatrocientos veinte reales, importe de doce lienzos de pintura]"
765," Diego Torres, hijo de Francisco Guerrero,, difunto, y de Maria Ortiz, aprendiz de Miguel Güelles. ]"
766," En el mismo dia, tambien toma de aprendiz a Juan Sanchez, hijo de Cristobal Sanchez y de Maria Sanchez, difuntos]"
767," Lo examinan del arte de pintor de el romano, que se entiende de lo que se hace en techos, puertas y ventanas, Francisco Varela, Baltasar Quintero, Juan de Uceda Castroverde y Vicente de Perea, pintores]"
768," Lo examinan del oficio de dorador de sagrarios y ciriales, Francisco Varela y Baltasar Quintero, alcaldes del arte de pintar, y Juan de Uceda Castroverde y Vicente de Perea, veedores y examinadores del arte de pintor. Lo fia, Pedro de Ortega dorador]"
769," Pintor de imagineria, toma de aprendiz a Juan de Messa, de catorce años, huerfano]"
770," Inquilino de Diego de Albuquerque]"
771," Vecino en la collacion de San Pedro, de sesenta años, lo examinan de pintor, Alonso Cano, Lucas de Esquivel, Lazaro de Pantoja y Francisco Varela, pintores]"
